"relative_path","extension","length","sha256","source_path"
"datan\sound\a-scorpio.wav",".wav","27982","CE26606696931E7757DF0F6F9F8AA657DFBE62E0E912705594E1C955811412F9","C:\Program Files (x86)\Nova1492\datan\sound\a-scorpio.wav"
"datan\sound\a-shockwave.wav",".wav","12310","69BAE3E87A015F4FA9C66CF3454FE0FF0959C4BBF84C5CC0B55E0D8533E1EAD7","C:\Program Files (x86)\Nova1492\datan\sound\a-shockwave.wav"
"datan\sound\a-shootingstar.wav",".wav","8322","695139D141D9820894BA39D5DF643883758CD14F74669AFF13BB9BAF62B6F981","C:\Program Files (x86)\Nova1492\datan\sound\a-shootingstar.wav"
"datan\sound\a-siege.wav",".wav","63182","6961221622D516ACA2BF1F8FA7664DA24E8AF1B8CB6677A6028CB7FCBA558F3D","C:\Program Files (x86)\Nova1492\datan\sound\a-siege.wav"
"datan\sound\a-skykiller.wav",".wav","17362","7D003D516760C9726792447EE4E63E94FEAB485DFA1E369406B2F147D90F72CC","C:\Program Files (x86)\Nova1492\datan\sound\a-skykiller.wav"
"datan\sound\a-spitfire.wav",".wav","14490","FD857810F2DD8004FAA9CD3021E76DFD4F11D70DA6FA33436AEC4263196B4FDB","C:\Program Files (x86)\Nova1492\datan\sound\a-spitfire.wav"
"datan\sound\a-sticks.wav",".wav","17692","911F76A48B2FA4B1A1D4CA1D0E339D30818F43A44E70BDC00B3759D8B05A0270","C:\Program Files (x86)\Nova1492\datan\sound\a-sticks.wav"
"datan\sound\a-thundervolt.wav",".wav","12556","78989376D87F32FF03E5E185E15E5A8F176525342EDB88BDCB02E8542C91940B","C:\Program Files (x86)\Nova1492\datan\sound\a-thundervolt.wav"
"datan\sound\a-vulcan.wav",".wav","16470","2725147EC6051854AD1ECA911DEEBC6E7658F70870B665603FE29F86148F970C","C:\Program Files (x86)\Nova1492\datan\sound\a-vulcan.wav"
"datan\sound\airBUexplode.wav",".wav","43717","F5BC0FC8C3618F96D1DA4935BE4C0DB52FC2A5ED078B01BBE4C840713309269B","C:\Program Files (x86)\Nova1492\datan\sound\airBUexplode.wav"
"datan\sound\alarm.wav",".wav","10956","DD6C5B5720792CEDFDEAE8AF4539B3C31043027114A84D0AF615BA6FE57F9B10","C:\Program Files (x86)\Nova1492\datan\sound\alarm.wav"
"datan\sound\ballExplose.WAV",".wav","12778","F31382DA49DE4616435275E81DA9E8D158E5BBFA08BDC334F90563140A551F89","C:\Program Files (x86)\Nova1492\datan\sound\ballExplose.WAV"
"datan\sound\baseExplode.wav",".wav","72108","BF456BFC70F0085B3705D14B6ED143401EA5B18BE570AEC5A24051383AA087BA","C:\Program Files (x86)\Nova1492\datan\sound\baseExplode.wav"
"datan\sound\buExplode.wav",".wav","48172","CDBA11DACDDC46CB59CEC6D6218B1A5B742162161EE4772E173F3BCDC9762F3A","C:\Program Files (x86)\Nova1492\datan\sound\buExplode.wav"
"datan\sound\button_end.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\button_end.wav"
"datan\sound\button_start.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\button_start.wav"
"datan\sound\d-amoregun.wav",".wav","13994","4584A97367752EDA46AD13717FB1DEBB8738F183E31274F0F7BE2D575D52C8BF","C:\Program Files (x86)\Nova1492\datan\sound\d-amoregun.wav"
"datan\sound\d-anuai.wav",".wav","6670","466E4D60CC915C9DD94F3581B68FA0AF1FB0020575AD7201C9E0721168089C8D","C:\Program Files (x86)\Nova1492\datan\sound\d-anuai.wav"
"datan\sound\d-barrel.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-barrel.wav"
"datan\sound\d-basilisk.wav",".wav","55662","FE39B33087F69F875CA943D299DADAF9EBA9395F8CF354B77784528B52BD50DE","C:\Program Files (x86)\Nova1492\datan\sound\d-basilisk.wav"
"datan\sound\d-bazuka.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-bazuka.wav"
"datan\sound\d-burningsoul.wav",".wav","11652","58ED51155D558938024639C6C1AC424E0CFCB51DFFF392D9A5ED8C9A303D2946","C:\Program Files (x86)\Nova1492\datan\sound\d-burningsoul.wav"
"datan\sound\d-canister.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-canister.wav"
"datan\sound\d-cluster.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-cluster.wav"
"datan\sound\d-demisiege.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-demisiege.wav"
"datan\sound\d-devilclaw.wav",".wav","88318","22ED0A372A8BD1B90C6C72AD9A124EB166DDCF4DBBE3A7748A4049C0560702EC","C:\Program Files (x86)\Nova1492\datan\sound\d-devilclaw.wav"
"datan\sound\d-dualgun.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-dualgun.wav"
"datan\sound\d-freezingsoul.wav",".wav","11652","58ED51155D558938024639C6C1AC424E0CFCB51DFFF392D9A5ED8C9A303D2946","C:\Program Files (x86)\Nova1492\datan\sound\d-freezingsoul.wav"
"datan\sound\d-generalsplash.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-generalsplash.wav"
"datan\sound\d-hammershock.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-hammershock.wav"
"datan\sound\d-handcannon.wav",".wav","17288","6027892A258764A3D95294EF6A3997DE48903015569C6BE45B4525CC6D390D36","C:\Program Files (x86)\Nova1492\datan\sound\d-handcannon.wav"
"datan\sound\d-heavybarrel.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-heavybarrel.wav"
"datan\sound\d-heavysiege.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-heavysiege.wav"
"datan\sound\d-laser.wav",".wav","15596","524B68D0EEB8D5ECF51C986E0AA912049469FF432D372902C598355FA8C7F148","C:\Program Files (x86)\Nova1492\datan\sound\d-laser.wav"
"datan\sound\d-machinegun.wav",".wav","13994","4584A97367752EDA46AD13717FB1DEBB8738F183E31274F0F7BE2D575D52C8BF","C:\Program Files (x86)\Nova1492\datan\sound\d-machinegun.wav"
"datan\sound\d-megabarrel.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-megabarrel.wav"
"datan\sound\d-mob201.wav",".wav","13366","F147AE5B4F05F9326441DD9BFEF4167A281C32FEC76BFC590F2FB3F788412063","C:\Program Files (x86)\Nova1492\datan\sound\d-mob201.wav"
"datan\sound\d-mob202.wav",".wav","15180","E365B9A6F316D7CCBE87F1D3AF246737ED120EF8251D8AF314F147CC430D810E","C:\Program Files (x86)\Nova1492\datan\sound\d-mob202.wav"
"datan\sound\d-mob203.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-mob203.wav"
"datan\sound\d-mob204.wav",".wav","15072","C9BD7E0EFFDB39A6AFD63B663C3CC5D4186D32550FFB98C9E78A92B1BCC03C50","C:\Program Files (x86)\Nova1492\datan\sound\d-mob204.wav"
"datan\sound\d-mob205.wav",".wav","15278","D8CDE27AE2A32A03D843A21F0A9DFE197F018151D2363E11B4F923D6FEE9656F","C:\Program Files (x86)\Nova1492\datan\sound\d-mob205.wav"
"datan\sound\d-mob206.wav",".wav","9678","2FA2EAD1FC9DBC567BC81F0925735C39042FFBB2C505B23BDD744E9E3FE5CA0C","C:\Program Files (x86)\Nova1492\datan\sound\d-mob206.wav"
"datan\sound\d-mob207.wav",".wav","12686","B1E612AE139BF856D9B6755A38DE347290EA5F51C2B5A5DF140A1B12FA06E0F7","C:\Program Files (x86)\Nova1492\datan\sound\d-mob207.wav"
"datan\sound\d-mob208.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-mob208.wav"
"datan\sound\d-mob209.wav",".wav","15180","E365B9A6F316D7CCBE87F1D3AF246737ED120EF8251D8AF314F147CC430D810E","C:\Program Files (x86)\Nova1492\datan\sound\d-mob209.wav"
"datan\sound\d-mob210.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-mob210.wav"
"datan\sound\d-mob211.wav",".wav","15072","C9BD7E0EFFDB39A6AFD63B663C3CC5D4186D32550FFB98C9E78A92B1BCC03C50","C:\Program Files (x86)\Nova1492\datan\sound\d-mob211.wav"
"datan\sound\d-mob212.wav",".wav","15740","87EE75E43FE8BBE0E09140BE77D39A3449B52CCDD03001507ED82DACE9A49C2B","C:\Program Files (x86)\Nova1492\datan\sound\d-mob212.wav"
"datan\sound\d-mob213.wav",".wav","15278","D8CDE27AE2A32A03D843A21F0A9DFE197F018151D2363E11B4F923D6FEE9656F","C:\Program Files (x86)\Nova1492\datan\sound\d-mob213.wav"
"datan\sound\d-mob214.wav",".wav","11036","5C16363B28ACDB2E4006C4629618C4821DA478AFCE58A0C8EB11C4F43B00A343","C:\Program Files (x86)\Nova1492\datan\sound\d-mob214.wav"
"datan\sound\d-mob215.wav",".wav","12686","B1E612AE139BF856D9B6755A38DE347290EA5F51C2B5A5DF140A1B12FA06E0F7","C:\Program Files (x86)\Nova1492\datan\sound\d-mob215.wav"
"datan\sound\d-mob216.wav",".wav","15756","12115BCB61C751860B973BD09024579D02465D8081FAC5F533DD483BC6B29921","C:\Program Files (x86)\Nova1492\datan\sound\d-mob216.wav"
"datan\sound\d-mob217.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-mob217.wav"
"datan\sound\d-mob218.wav",".wav","19842","43F8C5C9A876F3D21547DBEDA49DE14261A5458B1DBF7C7A22C09DBFD64B3288","C:\Program Files (x86)\Nova1492\datan\sound\d-mob218.wav"
"datan\sound\d-mob219.wav",".wav","15740","87EE75E43FE8BBE0E09140BE77D39A3449B52CCDD03001507ED82DACE9A49C2B","C:\Program Files (x86)\Nova1492\datan\sound\d-mob219.wav"
"datan\sound\d-mob220.wav",".wav","11036","5C16363B28ACDB2E4006C4629618C4821DA478AFCE58A0C8EB11C4F43B00A343","C:\Program Files (x86)\Nova1492\datan\sound\d-mob220.wav"
"datan\sound\d-mob221.wav",".wav","15756","12115BCB61C751860B973BD09024579D02465D8081FAC5F533DD483BC6B29921","C:\Program Files (x86)\Nova1492\datan\sound\d-mob221.wav"
"datan\sound\d-mob222.wav",".wav","19842","43F8C5C9A876F3D21547DBEDA49DE14261A5458B1DBF7C7A22C09DBFD64B3288","C:\Program Files (x86)\Nova1492\datan\sound\d-mob222.wav"
"datan\sound\d-mob223.wav",".wav","13162","686A850A73E729F0B316A40E3989CFAF1B2111182C93AB3C1E88BAF57B9C7AFE","C:\Program Files (x86)\Nova1492\datan\sound\d-mob223.wav"
"datan\sound\d-multishotgun.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-multishotgun.wav"
"datan\sound\d-nemesiege.wav",".wav","41660","5125A791D3DFB01FACAC440774C5505E9D5AD42EC5C9C1D3F55A06A2CFFD45F4","C:\Program Files (x86)\Nova1492\datan\sound\d-nemesiege.wav"
"datan\sound\d-onix.wav",".wav","17932","3F50AD2E274FF7EB14AF277632F194196EFF6CEAEB1C978EA5D864CAC9BD2925","C:\Program Files (x86)\Nova1492\datan\sound\d-onix.wav"
"datan\sound\d-phalangs.wav",".wav","13994","4584A97367752EDA46AD13717FB1DEBB8738F183E31274F0F7BE2D575D52C8BF","C:\Program Files (x86)\Nova1492\datan\sound\d-phalangs.wav"
"datan\sound\d-proulics.wav",".wav","32446","F7FD9C3BAD273F03599AB1CC555157A6341326F2E91338E090976A637EE517C8","C:\Program Files (x86)\Nova1492\datan\sound\d-proulics.wav"
"datan\sound\d-recoilgun.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-recoilgun.wav"
"datan\sound\d-rocketier.wav",".wav","32446","F7FD9C3BAD273F03599AB1CC555157A6341326F2E91338E090976A637EE517C8","C:\Program Files (x86)\Nova1492\datan\sound\d-rocketier.wav"
"datan\sound\d-saramanda.wav",".wav","32446","F7FD9C3BAD273F03599AB1CC555157A6341326F2E91338E090976A637EE517C8","C:\Program Files (x86)\Nova1492\datan\sound\d-saramanda.wav"
"datan\sound\d-scorpio.wav",".wav","11652","58ED51155D558938024639C6C1AC424E0CFCB51DFFF392D9A5ED8C9A303D2946","C:\Program Files (x86)\Nova1492\datan\sound\d-scorpio.wav"
"datan\sound\d-shockwave.wav",".wav","9874","E73CB065B6D1033CEEC5073CBBDAA6DA7585A2A85192740CCDCD991F2B71B084","C:\Program Files (x86)\Nova1492\datan\sound\d-shockwave.wav"
"datan\sound\d-shootingstar.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-shootingstar.wav"
"datan\sound\d-siege.wav",".wav","41660","5125A791D3DFB01FACAC440774C5505E9D5AD42EC5C9C1D3F55A06A2CFFD45F4","C:\Program Files (x86)\Nova1492\datan\sound\d-siege.wav"
"datan\sound\d-skykiller.wav",".wav","15596","524B68D0EEB8D5ECF51C986E0AA912049469FF432D372902C598355FA8C7F148","C:\Program Files (x86)\Nova1492\datan\sound\d-skykiller.wav"
"datan\sound\d-spitfire.wav",".wav","88318","22ED0A372A8BD1B90C6C72AD9A124EB166DDCF4DBBE3A7748A4049C0560702EC","C:\Program Files (x86)\Nova1492\datan\sound\d-spitfire.wav"
"datan\sound\d-spitfire2.wav",".wav","32590","17E9874D26F406C716C1FBB19558FB7D38644079752FAF6E36F0DA941F3BA37A","C:\Program Files (x86)\Nova1492\datan\sound\d-spitfire2.wav"
"datan\sound\d-sticks.wav",".wav","11652","58ED51155D558938024639C6C1AC424E0CFCB51DFFF392D9A5ED8C9A303D2946","C:\Program Files (x86)\Nova1492\datan\sound\d-sticks.wav"
"datan\sound\d-thundervolt.wav",".wav","88318","22ED0A372A8BD1B90C6C72AD9A124EB166DDCF4DBBE3A7748A4049C0560702EC","C:\Program Files (x86)\Nova1492\datan\sound\d-thundervolt.wav"
"datan\sound\d-thundervolt2.wav",".wav","88318","22ED0A372A8BD1B90C6C72AD9A124EB166DDCF4DBBE3A7748A4049C0560702EC","C:\Program Files (x86)\Nova1492\datan\sound\d-thundervolt2.wav"
"datan\sound\d-tower.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-tower.wav"
"datan\sound\d-towerground.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-towerground.wav"
"datan\sound\d-towersky.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\d-towersky.wav"
"datan\sound\d-vulcan.wav",".wav","13994","4584A97367752EDA46AD13717FB1DEBB8738F183E31274F0F7BE2D575D52C8BF","C:\Program Files (x86)\Nova1492\datan\sound\d-vulcan.wav"
"datan\sound\dingdong.WAV",".wav","95708","E616854E4F6BDF57B671C9C4A4B8B9E7C2EFA8674A4653892C658905E4734FF1","C:\Program Files (x86)\Nova1492\datan\sound\dingdong.WAV"
"datan\sound\effect_end.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\effect_end.wav"
"datan\sound\effect_start.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\effect_start.wav"
"datan\sound\Explode.wav",".wav","15071","95A4B4592C00830B4E500671950465641A39715818B07E87818D54F01E5E1F3D","C:\Program Files (x86)\Nova1492\datan\sound\Explode.wav"
"datan\sound\fire.wav",".wav","87804","D68535E039A01C5B0BACFDB3BF5DD7C4C9AADAC394D811707765F0DE4F60D221","C:\Program Files (x86)\Nova1492\datan\sound\fire.wav"
"datan\sound\labSelect.wav",".wav","4259","5AC24BCA8D8CF360AF181405E38AC81B4A9F4C2942C63D027F03B287DAD26F40","C:\Program Files (x86)\Nova1492\datan\sound\labSelect.wav"
"datan\sound\menubttn.wav",".wav","5578","E9DD4C6E61491FF9707AB1CB63DE1C7E46F4789A1897DA554CE00011B783AFD5","C:\Program Files (x86)\Nova1492\datan\sound\menubttn.wav"
"datan\sound\o1_base_attack.wav",".wav","41252","284C61A66FBD88A4BF6BB5F397B6A98CEFBF51AF64C44B2A9AAE647541AC8859","C:\Program Files (x86)\Nova1492\datan\sound\o1_base_attack.wav"
"datan\sound\o1_base_select.wav",".wav","40140","BE8E59FBF510BB0FCAC335AFDF0AEC4C8BB2F40143A60C7D320BADB124A2FD89","C:\Program Files (x86)\Nova1492\datan\sound\o1_base_select.wav"
"datan\sound\o1_force_attack.wav",".wav","33932","375EF56820ED4413EB36FC0FF124F52364BF5870A2DE573AB5D20787D455BD66","C:\Program Files (x86)\Nova1492\datan\sound\o1_force_attack.wav"
"datan\sound\o1_lack_watt.wav",".wav","27258","BE774BB715F0E6F6A4DF4B07DB6EE75D9B5029DCCF5D21912C8E613987563E5F","C:\Program Files (x86)\Nova1492\datan\sound\o1_lack_watt.wav"
"datan\sound\o1_over_finish.wav",".wav","44028","1FF1F210C4FB38B3E6B3CC0928584270204D1798F0C363A83A8A7E4C7ED0C962","C:\Program Files (x86)\Nova1492\datan\sound\o1_over_finish.wav"
"datan\sound\o1_set_rally.wav",".wav","32872","E7076FEAC5D07AE21A5EE4F46D5EA8FAF73E585A98D46724F8A92A64A7F628B2","C:\Program Files (x86)\Nova1492\datan\sound\o1_set_rally.wav"
"datan\sound\o1_unit_max.wav",".wav","40772","6FF990CD5EFF56BA715F5F3EE2493AF646C47CBD0D7A613CE70ED598C2B8F61B","C:\Program Files (x86)\Nova1492\datan\sound\o1_unit_max.wav"
"datan\sound\o1_voice_end.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\o1_voice_end.wav"
"datan\sound\o1_voice_start.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\o1_voice_start.wav"
"datan\sound\o1_watt_full.wav",".wav","39244","18810DC09859046D37D91A9AD36E99841568190F7B67722EF3BB948486E9CC7B","C:\Program Files (x86)\Nova1492\datan\sound\o1_watt_full.wav"
"datan\sound\o1_watt_max.wav",".wav","52268","2C0F88A95444626EAA50DAEB89F22D36BCB43A55AC876F6DA1185C3617C34D7E","C:\Program Files (x86)\Nova1492\datan\sound\o1_watt_max.wav"
"datan\sound\o2_base_attack.wav",".wav","43372","6A490A14D55CE7447F8383EA898287F85C79A4F6C8376FF46B1F29F40E233272","C:\Program Files (x86)\Nova1492\datan\sound\o2_base_attack.wav"
"datan\sound\o2_base_select.wav",".wav","50156","185C8D5CF179172DE726D5A2E80D4D33708F711356811C2CC02259C9AF1FE688","C:\Program Files (x86)\Nova1492\datan\sound\o2_base_select.wav"
"datan\sound\o2_force_attack.wav",".wav","37348","797010EE712A6C0769D3C543E9515E7D368AD76E458B6C61999AFCB339377BE4","C:\Program Files (x86)\Nova1492\datan\sound\o2_force_attack.wav"
"datan\sound\o2_lack_watt.wav",".wav","29270","614480D71FCB174CBE5D58B5CA3C79F142C09D1976D867FC1D6E1119513AD24F","C:\Program Files (x86)\Nova1492\datan\sound\o2_lack_watt.wav"
"datan\sound\o2_over_finish.wav",".wav","50464","D8027BC34B6C349AF0682DEC1880A5488B41E3A018B546A12C59EA3D5AE00EBF","C:\Program Files (x86)\Nova1492\datan\sound\o2_over_finish.wav"
"datan\sound\o2_set_rally.wav",".wav","35620","3075E7BD33710FC9C3F516D790A447244D86D1D9E46C5B650B87528FF0A37799","C:\Program Files (x86)\Nova1492\datan\sound\o2_set_rally.wav"
"datan\sound\o2_unit_max.wav",".wav","47984","DCFDFB6A186B5E8DA16F2DBD86E83C20AF014F9D390A49CB3FEB55AA8B34C7C6","C:\Program Files (x86)\Nova1492\datan\sound\o2_unit_max.wav"
"datan\sound\o2_voice_end.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\o2_voice_end.wav"
"datan\sound\o2_voice_start.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\o2_voice_start.wav"
"datan\sound\o2_watt_full.wav",".wav","43784","588E6C95A958E583BC88B06E3C3DF5AED9D786987F41EB9DF6CC0CE28C5CC904","C:\Program Files (x86)\Nova1492\datan\sound\o2_watt_full.wav"
"datan\sound\o2_watt_max.wav",".wav","60412","35F25D9E74FBF198A8A7DBCF7FD1AFFC4779E1211D9BDBE7545076135DB7C1FF","C:\Program Files (x86)\Nova1492\datan\sound\o2_watt_max.wav"
"datan\sound\o_voice_end.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\o_voice_end.wav"
"datan\sound\o_voice_start.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\o_voice_start.wav"
"datan\sound\p_captin_a1.wav",".wav","34508","FE2474B143B3DB0851578E37C166568D2B7A686E70DADD338DFBC0318A9F9EA4","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_a1.wav"
"datan\sound\p_captin_a2.wav",".wav","36716","5B7145A55BE97ED7ED732B0D050AEC3123295ACE630FC6972D8ADA5DC6A5FC33","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_a2.wav"
"datan\sound\p_captin_a3.wav",".wav","43308","0AF42B6B7836DF5996DF9116C22862DCC0D372EC50460746AB164D3BDF040B51","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_a3.wav"
"datan\sound\p_captin_a4.wav",".wav","39756","D3F38CDB6EFDD9FBC7BCD329FA5CD6D96ED6D4E1A2EE5CE8CC8B1E597D68F3B4","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_a4.wav"
"datan\sound\p_captin_a5.wav",".wav","43308","0AF42B6B7836DF5996DF9116C22862DCC0D372EC50460746AB164D3BDF040B51","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_a5.wav"
"datan\sound\p_captin_d1.wav",".wav","67628","4DBA8830CB4F4D8BC8C5631A5725633462BABC7EF1C05DA68482EB5CACC128B5","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_d1.wav"
"datan\sound\p_captin_end.wav",".wav","724","F880339D1EE651759C3A1BBF4DE08D5334E7B5D6B16038582951252C49ED9BB9","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_end.wav"
"datan\sound\p_captin_h1.wav",".wav","42252","91ABFD079C034EDB68472A03F5435374CD73BB2B594A19E6AECCBAA5F2E354C9","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_h1.wav"
"datan\sound\p_captin_h2.wav",".wav","34284","D51219634D6226ECACB9FBA86A392E0BA92A9A3C56D9AA56B104A3C00DFE2858","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_h2.wav"
"datan\sound\p_captin_o1.wav",".wav","36460","C73E1153F977FABBD67C650FA7572CC4A3C8779BCDFC23399BED4D835F246AFD","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_o1.wav"
"datan\sound\p_captin_o2.wav",".wav","43180","15D22DB27CB5B9C84AB97F4A37B1C940052F32601F7AAD508BC595D0D2CB621B","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_o2.wav"
"datan\sound\p_captin_o3.wav",".wav","33484","EBAC357B747E0BECBEA8EF5883AA822EBDE7C6B567876AF14584607DB1597ED7","C:\Program Files (x86)\Nova1492\datan\sound\p_captin_o3.wav"
