source_relative_path,part_id,mesh_header,vertices,triangles,node,node_start,node_end,parent_node,parent_start,parent_end,local_tx,local_ty,local_tz,tx,ty,tz,bounds,repair_rule,repair_reason,texture_source,assessment
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0xE35B","24","12","muzzle","0xC73E","0xE91E","Box232","0xA6D2","0xE929","0.00545","-0.024","0.590393","-0.594752","0.017408","0.596769","-0.642715;-0.027488;0.514373|-0.546871;0.062172;0.624697","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x100D8","32","30","Box229","0xE93F","0x10ADD","top","0x8B","0x10E30","-0","0.581124","-0.073498","-0","0.580788","-0.073498","-0.175933;0.580788;-0.264355|0.175933;0.831304;0.117359","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x10AF5","12","6","top","0x8B","0x10E30","D:\NovaUpdate\AR_DATA\AR(????????)\AP\????????\top14.GX","0x0","0x10E3B","-0","-0.000336","-0","-0","-0.000336","-0","-0.087621;0.039021;-0.072849|0.081434;0.208076;1.615983","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm61_bsrsk.gx","nova_fire_n_arm61_bsrsk","0x462","221","164","top","0x8D","0x578F","D:\NovaUpdate\AR_DATA\AR(????????)\AP\??????????\top34.GX","0x0","0x579A","0","0","0","0","0","0","-0.314615;-0.000439;-0.440258|0.314615;0.370096;0.921184","","","C:\Program Files (x86)\Nova1492\datan\common\n_top34.TGA","pass"
"datan\common\n_arm61_bsrsk.gx","nova_fire_n_arm61_bsrsk","0x414D","40","32","NGon10","0x3D35","0x53A1","top","0x8D","0x578F","0.00468","0.062129","0.903352","0.00468","0.062129","0.903352","-0.136259;-0.042621;0.612121|0.145619;0.172372;1.502842","","","C:\Program Files (x86)\Nova1492\datan\common\n_top34.TGA","pass"
"datan\common\n_arm61_bsrsk.gx","nova_fire_n_arm61_bsrsk","0x50BB","12","12","muzzle","0x4CA0","0x5396","NGon10","0x3D35","0x53A1","-0.001637","0.004197","0.526315","0.003043","0.066326","1.429667","0.00086;0.063938;1.427462|0.005243;0.068715;1.431859","","","C:\Program Files (x86)\Nova1492\datan\common\n_top34.TGA","pass"
"datan\common\n_arm61_bsrsk.gx","nova_fire_n_arm61_bsrsk","0x5609","4","2","________","0x53AC","0x5784","top","0x8D","0x578F","-0","0.20946","0.685667","-0","0.20946","0.685667","-0.044829;0.140456;0.648564|0.044731;0.278735;0.710206","","","C:\Program Files (x86)\Nova1492\datan\common\n_top34.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x151","108","100","top","0x8B","0x63D1","D:\NovaUpdate\AR_DATA\AR(????????)\AP\????????\top16.GX","0x0","0x63DC","0","0","0","0","0","0","-0.382358;-0.004664;-0.37297|0.380771;0.476501;0.486417","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x262C","8","8","Box352","0x2214","0x42C4","top","0x8B","0x63D1","-0.423989","0.065659","-0.056242","-0.423989","0.065659","-0.056242","-0.478934;-0.000536;-0.1965|-0.369043;0.413045;0.043087","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x2D48","48","45","NGon120","0x292F","0x42B9","Box352","0x2214","0x42C4","-0.021438","0.423328","0.141067","-0.445427","0.488986","0.084825","-0.648307;0.303664;-0.31475|-0.189239;0.767404;0.53019","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x3FD3","12","12","muzzle1","0x3BB7","0x42AE","NGon120","0x292F","0x42B9","0.081077","0.103015","0.159543","-0.36435","0.592002","0.244368","-0.365773;0.590579;0.244054|-0.362928;0.593424;0.245809","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x46E7","8","10","Box351","0x42CF","0x63C6","top","0x8B","0x63D1","0.422457","0.065659","-0.056242","0.422457","0.065659","-0.056242","0.367512;-0.000535;-0.193219|0.477403;0.413045;0.043087","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x4E4B","48","45","NGon119","0x4A32","0x63BB","Box351","0x42CF","0x63C6","0.02131","0.423623","0.141066","0.443766","0.489282","0.084824","0.187578;0.303959;-0.314751|0.646646;0.7677;0.530189","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm62_knst.gx","nova_fire_n_arm62_knst","0x60D5","12","12","muzzle","0x5CBA","0x63B0","NGon119","0x4A32","0x63BB","-0.074568","0.090022","0.159583","0.369199","0.579304","0.244407","0.367776;0.577881;0.244092|0.370621;0.580726;0.245848","","","C:\Program Files (x86)\Nova1492\datan\common\n_top16.TGA","pass"
"datan\common\n_arm63_krst.gx","nova_fire_n_arm63_krst","0x14F","80","87","top","0x8A","0x4A2A","D:\NovaUpdate\AR_DATA\AR(????????)\AP\????????\top3.GX","0x0","0x4A35","0","0","0","0","0","0","-0.625452;-0.000154;-0.508412|0.621263;0.34578;0.249822","","","C:\Program Files (x86)\Nova1492\datan\common\n_top3.TGA","pass"
"datan\common\n_arm63_krst.gx","nova_fire_n_arm63_krst","0x1F85","35","44","Box162","0x1B6E","0x32C2","top","0x8A","0x4A2A","-0.512206","0.404217","-0.331515","-0.512206","0.404217","-0.331515","-0.710031;0.28967;-0.943471|-0.321122;0.846554;-0.216968","","","C:\Program Files (x86)\Nova1492\datan\common\n_top3.TGA","pass"
"datan\common\n_arm63_krst.gx","nova_fire_n_arm63_krst","0x2FDC","12","12","muzzle1","0x2C00","0x32B7","Box162","0x1B6E","0x32C2","-0.01523","0.301418","-0.291128","-0.527435","0.705635","-0.622643","-0.528603;0.70481;-0.623469|-0.526268;0.706499;-0.621779","","","C:\Program Files (x86)\Nova1492\datan\common\n_top3.TGA","pass"
"datan\common\n_arm63_krst.gx","nova_fire_n_arm63_krst","0x36E3","35","44","Box31","0x32CD","0x4A1F","top","0x8A","0x4A2A","0.507512","0.404217","-0.331515","0.507512","0.404217","-0.331515","0.314934;0.28967;-0.943471|0.703843;0.846554;-0.216968","","","C:\Program Files (x86)\Nova1492\datan\common\n_top3.TGA","pass"
"datan\common\n_arm63_krst.gx","nova_fire_n_arm63_krst","0x4739","12","12","muzzle","0x435E","0x4A14","Box31","0x32CD","0x4A1F","-0.009982","0.301418","-0.291128","0.49753","0.705635","-0.622643","0.496362;0.70481;-0.623469|0.498697;0.706499;-0.621779","","","C:\Program Files (x86)\Nova1492\datan\common\n_top3.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0x151","130","126","top","0x8B","0xF4CA","D:\NovaUpdate\AR_DATA\AR(????????)\AP\????????\top13.GX","0x0","0xF4D5","-0","-0.001038","-0","-0","-0.001038","-0","-0.502715;-0.047368;-0.838707|0.502727;0.651486;0.294622","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0x41F5","62","56","Box180","0x281C","0x7EAD","top","0x8B","0xF4CA","-0.295464","0.424581","-0.044013","-0.295464","0.423543","-0.044013","-0.526363;0.026588;-0.284995|-0.293929;0.687462;0.210923","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0x6D69","45","30","Box207","0x5410","0x7EA2","Box180","0x281C","0x7EAD","-0.151938","-0.351089","0.01416","-0.4474","0.093892","-0.165647","-0.710447;-0.129457;-0.27536|-0.348783;0.207577;0.651354","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0x7C24","8","4","muzzle1","0x7908","0x7E97","Box207","0x5410","0x7EA2","-0.061673","-0.340914","-0.003778","-0.500392","0.014649","0.167449","-0.505536;0.008701;0.163892|-0.494213;0.016135;0.185446","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0x9790","44","34","Box08","0x7EB8","0xCEDF","top","0x8B","0xF4CA","0.290826","0.424583","-0.044013","0.290826","0.423545","-0.044013","0.293939;0.026705;-0.196789|0.526372;0.670842;0.103529","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0xBD5C","45","30","Box206","0xA3C3","0xCED4","Box08","0x7EB8","0xCEDF","0.179553","-0.345996","0.01416","0.47038","0.078851","-0.010855","0.378736;-0.10419;-0.12611|0.748813;0.213354;0.795006","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0xCC56","8","4","muzzle","0xC8FB","0xCEC9","Box206","0xA3C3","0xCED4","-0.024182","-0.339527","0.008681","0.469713","0.006085","0.321776","0.464752;0.000603;0.318531|0.474674;0.007556;0.339629","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm64_hdkn.gx","nova_fire_n_arm64_hdkn","0xEA08","31","37","Cylinder03","0xCEEA","0xF4BF","top","0x8B","0xF4CA","0.000005","0.520134","-0.016154","0.000005","0.519096","-0.016154","-0.137909;0.533229;-0.198862|0.12096;0.858682;0.143694","","","C:\Program Files (x86)\Nova1492\datan\common\n_top13.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x15E","22","14","top","0x90","0x7B8","D:\Work\Nova1492\?? ???? ????(1)\AR\AP\??????\070309r_top.GX","0x0","0x15BA","0","0","-0","0","0","0","-0.31928;-0.01793;-0.21298|0.319339;0.637749;0.446762","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x7D0","60","30","D:\Work\Nova1492\?? ???? ????(1)\AR\AP\??????\070309r_top.GX","0x0","0x15BA","","","","0","0","0","0","0","0","-0.393063;-0.01793;-0.44427|0.393123;0.637749;0.446762","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x15D2","26","16","","","","","","","0","0","0","0","0","0","-0.241712;-0.030599;-0.893001|0.248761;0.923556;-0.255547","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x1D3C","24","28","","","","","","","0","0","0","0","0","0","-0.691874;-0.003347;-0.797035|0.689768;0.370023;-0.357323","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x2649","24","16","","","","","","","0","0","0","0","0","0","-0.241712;-0.030599;-0.893001|0.248761;0.923556;-0.406488","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x368A","48","30","Rectangle05","0x2CE4","0x5AC1","","","","-0.559024","0.305165","-0.020332","-0.559024","0.305165","-0.020332","-0.797923;0.164745;-0.223194|-0.439011;0.441136;0.560642","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x4BE3","74","30","Rectangle06","0x427D","0x5AB6","Rectangle05","0x2CE4","0x5AC1","-0.223391","-0.047508","0.389708","-0.782415","0.291803","0.372033","-0.857456;-0.024148;-0.733953|-0.232245;0.749484;0.988915","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x6932","32","16","Rectangle04","0x5ACC","0x7085","","","","-0.347025","0.451507","-0.031985","-0.347025","0.451507","-0.031985","-0.734857;0.076777;-0.28579|-0.34226;0.646541;0.25271","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x7A76","16","8","Box30224718","0x7090","0x7ED8","","","","0.529059","0.386036","-0.021733","0.529059","0.386036","-0.021733","0.4048;0.006573;-0.269094|0.652605;0.537091;0.250556","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x7EF0","20","24","","","","","","","0","0","0","0","0","0","-0.151583;-0.477927;-0.215678|0.152051;-0.189154;0.405457","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x867E","16","10","","","","","","","0","0","0","0","0","0","0.112216;-0.44201;-0.261664|0.279745;-0.186105;0.215457","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x947A","64","38","Box30224717","0x8AD4","0xEDEC","","","","0.529059","0.386036","-0.01387","0.529059","0.386036","-0.01387","0.310917;0.34885;-0.706262|0.743193;0.816753;0.507241","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xAEDB","30","16","Box30224720","0xA375","0xD2DC","Box30224717","0x8AD4","0xEDEC","-0.000131","-0.45589","0.030157","0.528928","-0.067329","0.042744","0.333227;0.379254;-0.264856|0.724629;0.93751;0.061598","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xB6C4","91","43","Box30224721","0xB5EE","0xCA7A","Box30224720","0xA375","0xD2DC","0","1.003237","-0.03177","0.528928","0.917475","-0.151308","0.132436;0.843278;-0.641897|0.92542;1.596491;0.231111","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xCA92","39","13","Box30224720","0xA375","0xD2DC","Box30224717","0x8AD4","0xEDEC","-0.000131","-0.45589","0.030157","0.528928","-0.067329","0.042744","0.132436;-0.019552;0.263871|0.92542;0.611687;0.425163","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xD2F4","44","60","Box30224717","0x8AD4","0xEDEC","","","","0.529059","0.386036","-0.01387","0.529059","0.386036","-0.01387","0.256357;0.445959;-0.07079|0.794328;0.976807;0.934108","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xE81E","24","12","Box30224828","0xE377","0xEDE1","Box30224717","0x8AD4","0xEDEC","-0.007114","0.356655","0.324917","0.521945","0.76098","0.28976","0.380563;0.619339;0.185229|0.663326;0.90262;0.394291","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xEEE3","38","24","Box30224719","0xEE0D","0x12088","","","","0.010405","0.637109","-0.002065","0.010405","0.637109","-0.002065","-0.201689;0.634035;-0.176472|0.209645;0.760783;0.171883","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0xFC02","4","2","ef_01","0xF852","0xFD7D","Box30224719","0xEE0D","0x12088","-0.072349","0.048644","0.126228","-0.061944","0.685753","0.124163","-0.134293;0.63402;0.075574|0.010405;0.737486;0.172753","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x100F9","4","2","ef_08","0xFD88","0x10274","Box30224719","0xEE0D","0x12088","0.07034","0.048644","0.126228","0.080745","0.685753","0.124163","0.010405;0.63402;0.075574|0.151085;0.737486;0.172753","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x105F0","4","2","ef_07","0x1027F","0x1076B","Box30224719","0xEE0D","0x12088","0.143532","0.048644","0.061821","0.153937","0.685753","0.059757","0.097232;0.63402;-0.002065|0.210641;0.737486;0.121578","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x10AE7","4","2","ef_06","0x10776","0x10C62","Box30224719","0xEE0D","0x12088","0.143532","0.048644","-0.067292","0.153937","0.685753","-0.069357","0.097232;0.63402;-0.136649|0.210641;0.737486;-0.002065","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x1101D","4","2","ef_05","0x10C6D","0x11198","Box30224719","0xEE0D","0x12088","0.066188","0.048644","-0.128447","0.076593","0.685753","-0.130512","0.0021;0.63402;-0.177345|0.151085;0.737486;-0.08368","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x11514","4","2","ef_04","0x111A3","0x1168F","Box30224719","0xEE0D","0x12088","-0.075319","0.048644","-0.126459","-0.064915","0.685753","-0.128524","-0.140234;0.63402;-0.177345|0.010405;0.737486;-0.079703","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x11A0B","4","2","ef_03","0x1169A","0x11B86","Box30224719","0xEE0D","0x12088","-0.149991","0.048644","-0.061408","-0.139586","0.685753","-0.063473","-0.202749;0.63402;-0.124881|-0.076423;0.737486;-0.002065","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm65_bbs.gx","nova_fire_n_arm65_bbs","0x11F02","4","2","ef_02","0x11B91","0x1207D","Box30224719","0xEE0D","0x12088","-0.149991","0.048644","0.063932","-0.139586","0.685753","0.061868","-0.202749;0.63402;-0.002065|-0.076423;0.737486;0.1258","","","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x4A1","216","227","top","0x8C","0x9DBA","D:\Work\Nova1492\?? ???? ????(1)\AR\AP\????????\top81.GX","0x0","0x9DC5","0","0","0","0","0","0","-0.227098;-0.001634;-0.369428|0.238421;0.434897;0.783898","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x4AFF","8","10","Box34","0x46E8","0x58CF","top","0x8C","0x9DBA","0.189282","0.085907","0.150504","0.189282","0.085907","0.150504","0.152711;0.009026;0.071942|0.336569;0.156803;0.253825","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x5261","29","14","Box35","0x4E4A","0x58C4","Box34","0x46E8","0x58CF","0.099463","-0.006904","0.034417","0.288745","0.079002","0.184921","0.073405;0.015676;0.177333|0.477336;0.151864;0.944802","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x5CF1","8","10","Box37","0x58DA","0x6AC1","top","0x8C","0x9DBA","-0.189329","0.085907","0.150504","-0.189329","0.085907","0.150504","-0.336616;0.009026;0.071942|-0.152758;0.156803;0.253825","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x6453","29","14","Box47","0x603C","0x6AB6","Box37","0x58DA","0x6AC1","-0.105047","-0.006904","0.034417","-0.294376","0.079002","0.184921","-0.482966;0.015676;0.177333|-0.079036;0.151864;0.944802","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x6D26","4","2","Box48","0x6ACC","0x6EA1","top","0x8C","0x9DBA","-0.141859","0.040546","0.657581","-0.141859","0.040546","0.657581","-0.153728;-0.003986;0.615775|-0.129991;0.085077;0.699388","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x7106","4","2","Box05","0x6EAC","0x7281","top","0x8C","0x9DBA","0.15314","0.040546","0.657581","0.15314","0.040546","0.657581","0.141271;-0.003986;0.615775|0.165008;0.085077;0.699388","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x76A3","11","14","Box03","0x728C","0x8433","top","0x8C","0x9DBA","0.007695","0.408225","0.253027","0.007695","0.408225","0.253027","-0.061204;0.378216;0.167802|0.076593;0.640794;0.487683","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x7F01","18","14","Box38","0x7AEA","0x8428","Box03","0x728C","0x8433","0","0.205581","0.199647","0.007695","0.613807","0.452674","-0.058993;0.087527;0.343613|0.074383;0.65149;0.996061","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x889A","4","4","muzzle","0x843E","0x8A5D","top","0x8C","0x9DBA","0.012765","0.133306","0.917506","0.012765","0.133306","0.917506","0.000115;0.122571;0.917506|0.025414;0.144041;0.917506","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x9243","4","4","Box49","0x8A68","0x9406","top","0x8C","0x9DBA","0.005662","0.14152","0.941313","0.005662","0.14152","0.941313","-0.2395;0.041804;0.717347|0.250823;0.241236;1.165279","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm66_skpo.gx","nova_fire_n_arm66_skpo","0x9BEC","4","4","Box06","0x9411","0x9DAF","top","0x8C","0x9DBA","0.005662","0.14152","0.941313","0.005662","0.14152","0.941313","-0.2395;-0.082446;0.841597|0.250823;0.365486;1.041029","","","C:\Program Files (x86)\Nova1492\datan\common\n_top81.TGA","pass"
"datan\common\n_arm67_sts.gx","nova_fire_n_arm67_sts","0x150","130","145","top","0x8A","0x6C56","D:\Work\Nova1492\?? ???? ????(1)\AR\AP\??????\top95.GX","0x0","0x6C61","0","0","0","0","0","0","-0.765833;-0.012204;-0.335166|0.766441;0.525684;0.404562","","","C:\Program Files (x86)\Nova1492\datan\common\n_top95.TGA","pass"
"datan\common\n_arm67_sts.gx","nova_fire_n_arm67_sts","0x307C","59","61","Box30224764","0x2C5F","0x4A39","top","0x8A","0x6C56","-0.597371","0.765653","0.169665","-0.597371","0.765653","0.169665","-0.795186;0.490252;-0.301845|-0.399253;1.075173;0.807956","","","C:\Program Files (x86)\Nova1492\datan\common\n_top95.TGA","pass"
"datan\common\n_arm67_sts.gx","nova_fire_n_arm67_sts","0x472B","8","8","muzzle1","0x430F","0x4A2E","Box30224764","0x2C5F","0x4A39","-0.002151","-0.027536","0.594602","-0.599522","0.738116","0.764267","-0.60803;0.729608;0.760865|-0.591013;0.746625;0.782786","","","C:\Program Files (x86)\Nova1492\datan\common\n_top95.TGA","pass"
"datan\common\n_arm67_sts.gx","nova_fire_n_arm67_sts","0x4E61","59","61","Box30224688","0x4A44","0x681D","top","0x8A","0x6C56","0.597205","0.765653","0.169068","0.597205","0.765653","0.169068","0.39939;0.490252;-0.302442|0.795323;1.075173;0.807359","","","C:\Program Files (x86)\Nova1492\datan\common\n_top95.TGA","pass"
"datan\common\n_arm67_sts.gx","nova_fire_n_arm67_sts","0x650F","8","8","muzzle","0x60F4","0x6812","Box30224688","0x4A44","0x681D","0.009195","-0.027536","0.594602","0.6064","0.738116","0.76367","0.597891;0.729608;0.760268|0.614908;0.746625;0.782189","","","C:\Program Files (x86)\Nova1492\datan\common\n_top95.TGA","pass"
"datan\common\n_arm67_sts.gx","nova_fire_n_arm67_sts","0x6A88","4","4","Box30224775","0x6828","0x6C4B","top","0x8A","0x6C56","-0.00115","0.22232","0.14646","-0.00115","0.22232","0.14646","-0.0797;0.201841;0.017871|0.077401;0.2428;0.275048","","","C:\Program Files (x86)\Nova1492\datan\common\n_top95.TGA","pass"
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x152","82","88","top","0x8C","0x66F7","D:\Work\Nova1492\????1????????????\AR\AP\??????\top31.GX","0x0","0x6702","0","0","0","0","0","0","-0.569957;-0.106165;-0.342684|0.56979;0.386955;0.359927","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x2065","38","44","Box255","0x1C4D","0x4198","top","0x8C","0x66F7","-0.464485","0.051277","-0.0232","-0.464485","0.051277","-0.0232","-0.611489;-0.011037;-0.298622|-0.319528;0.44285;0.073485","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x3170","32","30","Box252","0x2D58","0x418D","Box255","0x1C4D","0x4198","-0.00305","0.377365","-0.215735","-0.467536","0.428642","-0.238936","-0.604584;0.34181;-0.337303|-0.330487;0.749351;0.24584","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x3EA7","12","12","muzzle1","0x3B4B","0x4182","Box252","0x2D58","0x418D","-0.001755","0.154196","0.328667","-0.46929","0.582838","0.089732","-0.470846;0.581183;0.087857|-0.467735;0.584492;0.091606","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x45BB","38","44","Box240","0x41A3","0x66EC","top","0x8C","0x66F7","0.464121","0.05401","-0.022976","0.464121","0.05401","-0.022976","0.317118;-0.011037;-0.298622|0.609079;0.44285;0.073485","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x56C5","32","30","Box80","0x52AE","0x66E1","Box240","0x41A3","0x66EC","0.000824","0.372393","-0.218209","0.464945","0.426404","-0.241185","0.327897;0.34181;-0.337303|0.601994;0.749351;0.24584","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
